Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
244,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753399329,23.343808032485438,1143112.9873236765,243359.65441983048,1.054222892113616,243360.7086427226,9.5482202468281e-06,0.000726270593441
245,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317432789087,23.343805539776497,1143112.9675353395,243359.7668492501,0.9322842701035944,243360.6991335202,8.421583837894586e-06,0.000726270593441
246,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231751744064,23.343805812462467,1143112.9551754757,243359.76115484512,0.9373808597624612,243360.6985357049,8.486051144680633e-06,0.000726270593441
247,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317533894184,23.34380593491316,1143112.968829954,243359.7567195469,0.9431687512402118,243360.69988829808,8.531656775694397e-06,0.000726270593441
248,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317537263943,23.343806260544003,1143112.9707757768,243359.73109679148,0.9699987470378042,243360.70109553853,8.786584345226881e-06,0.000726270593441
249,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754129698,23.34380565229205,1143112.968603787,243359.76850539143,0.9297122471363932,243360.69821763856,8.41522988584771e-06,0.000726270593441
250,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317540031413,23.343806828452475,1143112.9469369454,243359.7471701446,0.9534656080395169,243360.70063575264,8.627120805760427e-06,0.000726270593441
251,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317494607087,23.34380607749744,1143112.9826450422,243359.74700747404,0.952772723549276,243360.6997801976,8.624507813079768e-06,0.000726270593441
252,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754541388,23.343806445675597,1143112.966573832,243359.7525611943,0.948208333063972,243360.7007695273,8.574051002500784e-06,0.000726270593441
253,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753192722,23.343806314771147,1143112.974982257,243359.74573921305,0.9538918478239696,243360.69963106085,8.640585420040983e-06,0.000726270593441
254,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317549515533,23.34380568891249,1143112.9614221558,243359.7610742052,0.9378341215222804,243360.69890832668,8.489838954771376e-06,0.000726270593441
255,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231755226776,23.343806436287597,1143112.9497581793,243359.74710999563,0.9532337518732078,243360.7003437475,8.628857831864661e-06,0.000726270593441
256,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231749846477,23.343807219549177,1143112.9762295857,243359.7323738391,0.968959914001889,243360.7013337531,8.770281712816117e-06,0.000726270593441
257,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317430791627,23.34380663797001,1143112.9483011423,243359.74891499293,0.9510956301654192,243360.70001062308,8.599610912159165e-06,0.000726270593441
258,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754946217,23.343805564838675,1143112.9655094752,243359.77482667883,0.9231362261313132,243360.69796290496,8.353175391373953e-06,0.000726270593441
259,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753900219,23.343807053982264,1143112.958380528,243359.7385268348,0.9636105993739402,243360.7021374341,8.712913710512352e-06,0.000726270593441
260,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317509542286,23.34380643185408,1143112.9663017758,243359.74210618853,0.9582450091223303,243360.70035119768,8.674602595333013e-06,0.000726270593441
261,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317541998377,23.343806215772258,1143112.9771278072,243359.75645609145,0.9442781349769962,243360.7007342264,8.535029317999689e-06,0.000726270593441
262,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753906318,23.34380559363585,1143112.9717037403,243359.75721331144,0.9421094793643336,243360.6993227908,8.527231511806518e-06,0.000726270593441
263,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317542638784,23.343805951114,1143112.9505595202,243359.7646417832,0.9333570926558326,243360.69799887584,8.453747570130584e-06,0.000726270593441
264,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754509368,23.34380593140329,1143112.9683538782,243359.7548691439,0.9452780466819468,243360.70014719057,8.551087048895971e-06,0.000726270593441
265,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753417627,23.343807705583504,1143112.968468245,243359.7417476632,0.9595505572647914,243360.70129822043,8.680458935896845e-06,0.000726270593441
266,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317498449524,23.343805845730067,1143112.9592590963,243359.75784786505,0.941238950300546,243360.6990868153,8.517144408847497e-06,0.000726270593441
267,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231755295391,23.343805907435534,1143112.9651097648,243359.7607618876,0.9388693307005151,243360.6996312184,8.49326260695795e-06,0.000726270593441
268,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753849901,23.34380615090827,1143112.9701694804,243359.75417421592,0.9470049094635972,243360.70117912532,8.557378533310164e-06,0.000726270593441
269,1k,16,TP_FIFO,3,314,101,13,0,0,2597.23175315384,23.34380656352937,1143112.9649028096,243359.7492299261,0.9502646986193224,243360.6994946247,8.605861934584033e-06,0.000726270593441
270,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753865912,23.3438062121399,1143112.9666305843,243359.7599942379,0.9393555413299972,243360.69934977923,8.499559770247859e-06,0.000726270593441
271,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231752947995,23.34380549836905,1143112.9734707666,243359.75600268808,0.942707107598624,243360.6987097957,8.53836920676972e-06,0.000726270593441
272,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317533291894,23.34380653570387,1143112.9786267842,243359.74616239892,0.9534194247911036,243360.69958182372,8.636507277430199e-06,0.000726270593441
273,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231750217089,23.343806088800758,1143112.9768387938,243359.75323261725,0.9461657658039172,243360.69939838303,8.563352710544742e-06,0.000726270593441
274,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753284971,23.34380582514327,1143112.9897106471,243359.76185528483,0.9368401841774407,243360.698695469,8.480525598626215e-06,0.000726270593441
275,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754642024,23.343806210607514,1143112.979786947,243359.746683595,0.95374769299175,243360.700431288,8.632550520787426e-06,0.000726270593441
276,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753560956,23.34380655978187,1143112.9517572569,243359.7528427945,0.9460021443311022,243360.6988449388,8.570339857231978e-06,0.000726270593441
277,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317543126715,23.34380621586602,1143112.9719835606,243359.7561614185,0.943551973041586,243360.6997133916,8.538062547482042e-06,0.000726270593441
278,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753968834,23.343805749961717,1143112.9707653103,243359.7576186385,0.9429116592729598,243360.70053029785,8.523261977693441e-06,0.000726270593441
279,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317559373223,23.3438060663112,1143112.9815997789,243359.7578098723,0.9428176188063216,243360.7006274911,8.523194541044526e-06,0.000726270593441
280,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753330714,23.34380600460668,1143112.9543658772,243359.7570047188,0.9424622539967654,243360.6994669728,8.528768357542363e-06,0.000726270593441
281,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754491833,23.34380660212976,1143112.9767232318,243359.7497326916,0.951718902925282,243360.70145159453,8.602111747044779e-06,0.000726270593441
282,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317510594385,23.34380589017929,1143112.972795808,243359.7565250873,0.9419883907467688,243360.6985134781,8.531419682633986e-06,0.000726270593441
283,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753764513,23.34380661288733,1143112.995115321,243359.749526242,0.9507566886142652,243360.7002829306,8.603486034963762e-06,0.000726270593441
284,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317548791266,23.34380606962065,1143112.9775871595,243359.7544320993,0.9459493034117128,243360.7003814028,8.555774250925399e-06,0.000726270593441
285,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317565114013,23.34380570507679,1143112.971643845,243359.76398650208,0.9343727083397876,243360.6983592104,8.462351776672885e-06,0.000726270593441
286,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317542257592,23.34380596871232,1143112.9812142148,243359.75291530183,0.9460973661113616,243360.699012668,8.570238347328874e-06,0.000726270593441
287,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753166801,23.34380592873031,1143112.974930618,243359.7604054227,0.938988950749908,243360.69939437343,8.494822878056053e-06,0.000726270593441
288,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317531210574,23.3438067684638,1143112.9945115873,243359.7441003316,0.9568365952992448,243360.7009369269,8.656804289035213e-06,0.000726270593441
289,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231749966935,23.343805303514998,1143112.9586525438,243359.76771244223,0.9316140699032603,243360.69932651217,8.41923349321499e-06,0.000726270593441
290,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754584844,23.34380541706839,1143112.9662469337,243359.77402388264,0.9241818694138326,243360.6982057521,8.360816318625946e-06,0.000726270593441
291,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317539459623,23.343805724897727,1143112.9778268528,243359.75442274124,0.945335228294109,243360.6997579696,8.554998374533148e-06,0.000726270593441
292,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231750020302,23.34380603245664,1143112.973090417,243359.7565431606,0.9419826237287338,243360.6985257844,8.530272549742943e-06,0.000726270593441
293,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753710384,23.343805791626973,1143112.976006698,243359.76688629776,0.9323655460488874,243360.69925184385,8.430928427856072e-06,0.000726270593441
294,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231753075314,23.34380612853117,1143112.9785917755,243359.753314914,0.945777860316952,243360.6990927743,8.565196215568287e-06,0.000726270593441
295,1k,16,TP_FIFO,3,314,101,13,0,0,2597.23175398027,23.343805769346076,1143112.9737933455,243359.76541164744,0.9329091194056645,243360.6983207668,8.445833346985593e-06,0.000726270593441
296,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231746800384,23.343807178483196,1143112.9626537396,243359.731562938,0.969882946826126,243360.70144588483,8.775503439020684e-06,0.000726270593441
297,1k,16,TP_FIFO,3,314,101,13,0,0,2597.231754516229,23.343806508869605,1143112.9544308027,243359.7415107104,0.9587398290367796,243360.70025053943,8.683836447218366e-06,0.000726270593441
298,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317551985675,23.343806526094987,1143112.992737759,243359.752831579,0.9479736809204008,243360.70080526,8.571976083292539e-06,0.000726270593441
299,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317541601938,23.343806359758908,1143112.9759644093,243359.7488730325,0.9526238765224384,243360.70149690905,8.610345406947788e-06,0.000726270593441
0,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317531706126,23.343808124316528,1143112.9695257775,243359.7103596771,0.9935537398768804,243360.70391341692,8.992131960984677e-06,0.000726270593441
1,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317548242345,23.34380629022453,1143112.9824830478,243359.74398381973,0.9569715950897534,243360.7009554148,8.659547895856928e-06,0.000726270593441
2,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753711909,23.343806139112413,1143112.9783278126,243359.7483904833,0.9508899502719926,243360.6992804336,8.61472311025168e-06,0.000726270593441
3,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317510243684,23.343806449827337,1143112.9867720352,243359.74420554543,0.9568699058593164,243360.70107545133,8.653806552526e-06,0.000726270593441
4,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755142913,23.34380678959636,1143112.951847725,243359.73413588703,0.968336105879542,243360.70247199293,8.75770371300396e-06,0.000726270593441
5,1k,16,TP_FIFO,7,314,101,13,0,0,2597.23175373783,23.343806294602377,1143112.9808872985,243359.7433256812,0.9576052931891702,243360.7009309744,8.66507628134917e-06,0.000726270593441
6,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317546122904,23.343806817102944,1143112.9546106262,243359.7370390402,0.9652957271966858,243360.70233476732,8.72836096227107e-06,0.000726270593441
7,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753450409,23.343806373922803,1143112.9790027454,243359.7503683279,0.9502603007653606,243360.70062862863,8.59482574952391e-06,0.000726270593441
8,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317531035224,23.34380633333776,1143112.9782826998,243359.752621629,0.9473800945062856,243360.7000017235,8.572111666449835e-06,0.000726270593441
9,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317536776013,23.34380674788628,1143112.978970662,243359.743792586,0.95797654854783,243360.70176913447,8.660380561006185e-06,0.000726270593441
10,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317551970427,23.34380692114682,1143112.9836499116,243359.74478175823,0.9553314944204134,243360.70011325265,8.651965886940288e-06,0.000726270593441
11,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753631858,23.34380606822945,1143112.9649501352,243359.7599733072,0.940118090698282,243360.70009139783,8.499549832215393e-06,0.000726270593441
12,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231750354229,23.343806615699418,1143112.9591664225,243359.74329145232,0.9572279935388912,243360.70051944588,8.662265947738023e-06,0.000726270593441
13,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317542753144,23.343806684057565,1143112.9789923416,243359.74284184616,0.958133429109971,243360.70097527528,8.670384610408126e-06,0.000726270593441
14,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754083955,23.343806684533263,1143112.970451576,243359.7384399688,0.962302509915645,243360.7007424787,8.713947975748894e-06,0.000726270593441
15,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317554295714,23.3438068972588,1143112.9847214357,243359.74853649823,0.9521596090775712,243360.7006961073,8.614871470879305e-06,0.000726270593441
16,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755848123,23.343807366499775,1143112.9714521482,243359.74061583343,0.960286652785238,243360.70090248625,8.69396898118298e-06,0.000726270593441
17,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754645073,23.343807158901647,1143112.9673967345,243359.7403784521,0.9605832030168452,243360.70096165512,8.69520768594466e-06,0.000726270593441
18,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317539810324,23.34380649797701,1143112.9707629485,243359.7435088428,0.9572431125062008,243360.70075195524,8.663482646856363e-06,0.000726270593441
19,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317509786253,23.34380674660749,1143112.9739190517,243359.7375329366,0.9631948138986816,243360.7007277505,8.720069803751617e-06,0.000726270593441
20,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317542715023,23.34380624473714,1143112.995552081,243359.74556698115,0.9555453969849886,243360.70111237813,8.643301342343689e-06,0.000726270593441
21,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753543421,23.34380703982222,1143112.988135926,243359.66516442603,1.0459976458386886,243360.71116207188,9.441585158404126e-06,0.000726270593441
22,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753576204,23.34380650493313,1143112.9641693209,243359.7413435505,0.960168897195425,243360.7015124477,8.684622261643128e-06,0.000726270593441
23,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317542112737,23.3438073177674,1143112.986986472,243359.7257720343,0.9775837432922596,243360.7033557776,8.83994803030393e-06,0.000726270593441
24,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317536958985,23.343807271729624,1143112.9611845615,243359.73617716652,0.965107004219287,243360.7012841708,8.736072165609843e-06,0.000726270593441
25,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753921566,23.34380732922484,1143112.977743334,243359.7305511644,0.9710287506739148,243360.7015799151,8.792187975822131e-06,0.000726270593441
26,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754858542,23.343806852892357,1143112.9827421838,243359.7420539801,0.9587913329673566,243360.70084531303,8.678756692906285e-06,0.000726270593441
27,1k,16,TP_FIFO,7,314,101,13,0,0,2597.23175409844,23.343806167467587,1143112.9702092411,243359.748116884,0.9517802592872462,243360.6998971433,8.6178017707396e-06,0.000726270593441
28,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754850918,23.343807130627454,1143112.9453761913,243359.71977027945,0.9831675455109428,243360.70293782497,8.900183154975864e-06,0.000726270593441
29,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317540915788,23.34380711079916,1143112.9751478983,243359.7306105276,0.9717306007518814,243360.7023411284,8.791756381269073e-06,0.000726270593441
30,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754603904,23.343806465930893,1143112.9723421778,243359.7447366108,0.9551283407455338,243360.69986495152,8.651862247458806e-06,0.000726270593441
31,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753082176,23.343806743776064,1143112.973458401,243359.7423133637,0.9587262737662638,243360.7010396375,8.674525220651623e-06,0.000726270593441
32,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755804667,23.343806777223417,1143112.9677587629,243359.73714676552,0.9650066261756752,243360.7021533917,8.728400714400941e-06,0.000726270593441
33,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753462608,23.34380679987861,1143112.9858547458,243359.741780738,0.9583538504498976,243360.70013458843,8.680172152674066e-06,0.000726270593441
34,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317544689613,23.343806376377387,1143112.9802598446,243359.7434898408,0.9585716118750732,243360.70206145267,8.664125779529194e-06,0.000726270593441
35,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755994502,23.343807255069063,1143112.9760057523,243359.73056323707,0.9724627296535248,243360.7030259668,8.793998117450964e-06,0.000726270593441
36,1k,16,TP_FIFO,7,314,101,13,0,0,2597.23175609778,23.34380712032922,1143112.9821353198,243359.73531211173,0.9661501728083332,243360.7014622845,8.746904621004264e-06,0.000726270593441
37,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753621947,23.34380611231931,1143112.971291172,243359.74983113023,0.9501825378874416,243360.70001366816,8.600323611059295e-06,0.000726270593441
38,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317524532045,23.34380690123957,1143112.9622150755,243359.7313652474,0.9703441718425464,243360.70170941923,8.78273122806563e-06,0.000726270593441
39,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755344184,23.343806944891806,1143112.9684401928,243359.73351825267,0.9678161589170424,243360.7013344116,8.764028560812884e-06,0.000726270593441
40,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317502116616,23.343806577152,1143112.9736554702,243359.7431422228,0.955811707654124,243360.69895393043,8.663616100435266e-06,0.000726270593441
41,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231751676628,23.343807639795788,1143112.9717547635,243359.71147896195,0.991627539362638,243360.7031065013,8.979618558383579e-06,0.000726270593441
42,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753971121,23.343806752942108,1143112.9697326797,243359.7343476944,0.9662120232780802,243360.7005597177,8.754507925704773e-06,0.000726270593441
43,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317568407534,23.3438063849531,1143112.9675236994,243359.748920966,0.9519047414790648,243360.70082570743,8.612364957117991e-06,0.000726270593441
44,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317545695964,23.34380654411245,1143112.9691488666,243359.747076135,0.9533230350959851,243360.7003991701,8.628582406393289e-06,0.000726270593441
45,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317534648946,23.34380654525068,1143112.9655972747,243359.7319410204,0.9682188203909456,243360.7001598408,8.77795174430608e-06,0.000726270593441
46,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317547236,23.343807043194168,1143112.9853666136,243359.74415055104,0.9564445923378532,243360.70059514337,8.657797382422952e-06,0.000726270593441
47,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755506573,23.34380787370848,1143112.99450344,243359.71708914897,0.9864489718768004,243360.70353812084,8.927436079451772e-06,0.000726270593441
48,1k,16,TP_FIFO,7,314,101,13,0,0,2597.23175466642,23.343806624050544,1143112.9749673505,243359.7437328656,0.957620702754334,243360.70135356832,8.661894691239227e-06,0.000726270593441
49,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753615848,23.34380648939209,1143112.976101472,243359.7453186701,0.9546590108298452,243360.69997768087,8.645158334697015e-06,0.000726270593441
50,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317560036504,23.343807333246676,1143112.9608634114,243359.7386047713,0.9630939759837378,243360.7016987473,8.71409775609544e-06,0.000726270593441
51,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754826522,23.34380675756696,1143112.9586289262,243359.7322153341,0.970108033410444,243360.7023233676,8.776493692970547e-06,0.000726270593441
52,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754476585,23.34380659805404,1143112.9702361524,243359.7356848307,0.9653669313824648,243360.70105176207,8.741691413113262e-06,0.000726270593441
53,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317536333826,23.343806207493323,1143112.9852639202,243359.748724446,0.9511335761698478,243360.6998580221,8.611331401740905e-06,0.000726270593441
54,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754445327,23.34380627539388,1143112.968190335,243359.7486448664,0.9524465365850022,243360.701091403,8.61287818550922e-06,0.000726270593441
55,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755513434,23.343806654472104,1143112.969243821,243359.7426999745,0.9574634441993132,243360.70016341875,8.672947203066972e-06,0.000726270593441
56,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754121312,23.343807037298163,1143112.9670943995,243359.7414261304,0.9593688560172162,243360.7007949864,8.684309213620255e-06,0.000726270593441
57,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231750432755,23.34380685648004,1143112.9680689212,243359.73138873867,0.9705490982470422,243360.7019378369,8.780616556727484e-06,0.000726270593441
58,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317540999647,23.34380596078504,1143112.9604299592,243359.75823884463,0.9403006405527372,243360.6985394852,8.517221073669435e-06,0.000726270593441
59,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754101489,23.34380704748622,1143112.9640618437,243359.728415018,0.9729164145471998,243360.70133143256,8.813582430155857e-06,0.000726270593441
60,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231749815982,23.343806421677805,1143112.9759320407,243359.74774726373,0.9519351711777048,243360.6996824349,8.617487302997805e-06,0.000726270593441
61,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755805429,23.343806456991956,1143112.9635306334,243359.74683996808,0.9534290450660264,243360.70026901315,8.63207988396394e-06,0.000726270593441
62,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317585503856,23.34380694845445,1143112.9762094067,243359.73960304924,0.9619928254981562,243360.7015958748,8.706549110573532e-06,0.000726270593441
63,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317536333826,23.34380656395955,1143112.954419055,243359.7420755537,0.9593623989356044,243360.70143795267,8.677401571192775e-06,0.000726270593441
64,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754365276,23.34380694854166,1143112.9613730484,243359.7383213138,0.96259355246973,243360.7009148663,8.715388990457328e-06,0.000726270593441
65,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317534450726,23.34380708447455,1143112.975922261,243359.7407284164,0.960839180382112,243360.7015675968,8.690612765645318e-06,0.000726270593441
66,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317536135606,23.343805867812694,1143112.988505671,243359.7553516931,0.9442037474263096,243360.6995554405,8.545457863360074e-06,0.000726270593441
67,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753390943,23.34380680506142,1143112.9745613493,243359.7454038217,0.9558696927547552,243360.70127351445,8.644102773676602e-06,0.000726270593441
68,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317533139417,23.3438072698445,1143112.9798376558,243359.7344593486,0.9675641595421468,243360.7020235081,8.752786516508711e-06,0.000726270593441
69,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753437449,23.34380642777746,1143112.9764875218,243359.7526944936,0.9469571126076788,243360.6996516062,8.571698528242796e-06,0.000726270593441
70,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753929952,23.343806924859194,1143112.9820830177,243359.73763531528,0.9641699020596164,243360.7018052173,8.721800441120666e-06,0.000726270593441
71,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317537889103,23.343805963184604,1143112.97961458,243359.7556310073,0.9442000907633346,243360.69983109809,8.542845580538867e-06,0.000726270593441
72,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317498129323,23.34380659308224,1143112.9773736657,243359.745407168,0.9538968437665106,243360.69930401177,8.640738039825394e-06,0.000726270593441
73,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317520818024,23.34380709533897,1143112.997568322,243359.7354257932,0.9663917433118322,243360.7018175365,8.742035694952474e-06,0.000726270593441
74,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231750803276,23.343806990019942,1143112.9619772222,243359.73668042108,0.9640056857569804,243360.70068610684,8.728377998898168e-06,0.000726270593441
75,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231751798956,23.34380640603694,1143112.9834370743,243359.7537867367,0.9452383624359426,243360.6990250992,8.559319289080058e-06,0.000726270593441
76,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317497664267,23.343806417948663,1143112.9791543677,243359.74982454692,0.9506156050857464,243360.70044015205,8.596799158829065e-06,0.000726270593441
77,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754242532,23.34380644843334,1143112.973594082,243359.74044760203,0.9611867535603512,243360.7016343556,8.694145736189083e-06,0.000726270593441
78,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317501987013,23.343806197388016,1143112.979860745,243359.7418798084,0.9592714277020964,243360.70115123605,8.67614866924186e-06,0.000726270593441
79,1k,16,TP_FIFO,7,314,101,13,0,0,2597.23175434088,23.34380743415541,1143112.979387269,243359.73006790085,0.9723207118971072,243360.7023886128,8.797380597788736e-06,0.000726270593441
80,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754590944,23.34380721495574,1143112.9667987188,243359.7396443773,0.9620612701361392,243360.70170564743,8.702451801757243e-06,0.000726270593441
81,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755067437,23.34380679541525,1143112.9698242145,243359.74451558825,0.9564019485652876,243360.7009175368,8.654490147188178e-06,0.000726270593441
82,1k,16,TP_FIFO,7,314,101,13,0,0,2597.23175391013,23.343806808663743,1143112.963286785,243359.748228324,0.953184903029556,243360.70141322693,8.616519054691254e-06,0.000726270593441
83,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754409495,23.343807014603023,1143112.9827964108,243359.7297665844,0.972080798982348,243360.7018473834,8.800438672352235e-06,0.000726270593441
84,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231753631858,23.343807064355584,1143112.978449038,243359.72967507507,0.9712293628435836,243360.70090443792,8.800623945671906e-06,0.000726270593441
85,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231755843549,23.34380640680125,1143112.9743553824,243359.74797908423,0.9526324313649,243360.7006115156,8.62079595795151e-06,0.000726270593441
86,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317553258863,23.34380742025825,1143112.953125441,243359.7220968738,0.9806800376028864,243360.7027769114,8.8775059845938e-06,0.000726270593441
87,1k,16,TP_FIFO,7,314,101,13,0,0,2597.231754058796,23.34380659995942,1143112.973207829,243359.74265954184,0.9584205002537868,243360.70108004208,8.671994571668592e-06,0.000726270593441
88,1k,16,TP_FIFO,7,314,101,13,0,0,2597.2317550975254,23.343806845187235,1143112.9799179656,243359.7348014882,0.9661048664309236,243360.70090635464,8.75104736082613e-06,0.000726270593441
